file,dt,tz,model,lat,lon,alt,dir,w,h,focal,eq35,zoom,lens
IMG_0423.HEIC,2025:06:10 17:58:23,-04:00,iPhone SE (3rd generation),40.216861111111115,-74.00165555555556,16.2956199550086,280.0120240480962,4032,3024,3.99,28,,iPhone SE (3rd generation) back camera 3.99mm f/1.8
IMG_0428.HEIC,2025:06:10 17:58:30,-04:00,iPhone SE (3rd generation),40.21685277777778,-74.00161666666666,5.702754974857093,265.8060453400504,4032,3024,3.99,28,,iPhone SE (3rd generation) back camera 3.99mm f/1.8
IMG_0433.HEIC,2025:06:10 17:58:37,-04:00,iPhone SE (3rd generation),40.21681944444445,-74.00164166666667,6.685207791518497,15.560241706745591,4032,3024,3.99,28,,iPhone SE (3rd generation) back camera 3.99mm f/1.8
IMG_0434.HEIC,2025:06:10 17:58:38,-04:00,iPhone SE (3rd generation),40.21681944444445,-74.00164166666667,6.685207791518497,13.6802978515625,4032,3024,3.99,28,,iPhone SE (3rd generation) back camera 3.99mm f/1.8
PXL_20251020_224348176.MP.jpg,2025:10:20 18:43:48,-04:00,Pixel 9,40.21701388888889,-74.00121111111112,33.75,282.0,3072,4080,6.9,24,0.0,Pixel 9 back camera 6.9mm f/1.68
PXL_20251020_224353941.MP.jpg,2025:10:20 18:43:53,-04:00,Pixel 9,40.217,-74.00118888888889,33.38,207.0,4080,3072,6.9,24,0.0,Pixel 9 back camera 6.9mm f/1.68
IMG_0277.HEIC,2026:01:31 10:27:45,-05:00,iPhone 17,40.215227777777784,-74.00962777777778,6.469509122064308,82.4376830458835,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0278.HEIC,2026:01:31 10:27:49,-05:00,iPhone 17,40.21525277777778,-74.00966666666666,5.8064231861353175,164.15003219575016,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0279.HEIC,2026:01:31 10:28:02,-05:00,iPhone 17,40.21514166666667,-74.00985833333333,6.606746734921573,74.17398070339247,5712,4284,5.960000038146973,26,1.001,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0280.HEIC,2026:01:31 10:28:08,-05:00,iPhone 17,40.21510277777778,-74.00986388888889,6.380947243499838,73.607177734375,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0281.HEIC,2026:01:31 10:28:12,-05:00,iPhone 17,40.215113888888894,-74.00986388888889,6.2575035424449315,254.92402659069324,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0282.HEIC,2026:01:31 10:28:24,-05:00,iPhone 17,40.21499166666667,-74.00985,6.619529976370597,89.2431029773286,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0283.HEIC,2026:01:31 10:28:31,-05:00,iPhone 17,40.215002777777784,-74.00981944444445,6.156037686273038,85.62387084374399,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0284.HEIC,2026:01:31 10:28:38,-05:00,iPhone 17,40.21499166666667,-74.00982777777777,5.9487592219986585,94.00372317126588,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0285.HEIC,2026:01:31 10:28:45,-05:00,iPhone 17,40.214986111111116,-74.00982777777777,6.168033973554676,52.53438185808339,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0288.HEIC,2026:01:31 10:36:36,-05:00,iPhone 17,40.21614166666667,-74.00530277777777,11.242946624551635,33.73812868783366,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0289.HEIC,2026:01:31 10:36:42,-05:00,iPhone 17,40.216147222222226,-74.00531111111111,9.052455939096882,51.366912850812405,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0290.HEIC,2026:01:31 10:41:02,-05:00,iPhone 17,40.21682222222223,-74.00228888888888,8.286037451300741,70.07443237907206,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0291.HEIC,2026:01:31 10:41:06,-05:00,iPhone 17,40.21682222222223,-74.00228888888888,8.286037473171298,52.62451171875,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0292.HEIC,2026:01:31 10:41:11,-05:00,iPhone 17,40.21682777777778,-74.00229722222223,7.801540409369065,44.46432491767289,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0577.HEIC,2026:03:10 14:13:17,-04:00,iPhone 17,40.21483888888889,-74.01243611111111,2.6255760192287085,4.098052978515625,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0578.HEIC,2026:03:10 14:13:19,-04:00,iPhone 17,40.21453888888889,-74.01239722222222,0.6655616759303108,47.64935304990758,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0579.HEIC,2026:03:10 14:13:22,-04:00,iPhone 17,40.21452777777778,-74.012375,0.5740623477837311,331.08154296875,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0608.HEIC,2026:03:25 16:06:02,-04:00,iPhone 17,40.21514166666667,-74.010375,1.7590293875719734,88.75556950109821,3024,4032,5.960000038146973,52,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0609.HEIC,2026:03:25 16:06:04,-04:00,iPhone 17,40.215125,-74.01036944444445,2.8359947212141208,90.76023856858846,3024,4032,5.960000038146973,52,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0611.HEIC,2026:03:25 16:06:10,-04:00,iPhone 17,40.21510277777778,-74.01036111111111,3.4828453386024787,96.17472838219973,3024,4032,5.960000038146973,52,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0612.HEIC,2026:03:25 16:06:10,-04:00,iPhone 17,40.21510277777778,-74.01036111111111,3.4828453386024787,98.1604690117253,3024,4032,5.960000038146973,52,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0613.HEIC,2026:03:25 16:06:14,-04:00,iPhone 17,40.215094444444446,-74.01036111111111,3.115169556297518,100.98674010607915,4032,3024,5.960000038146973,52,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0617.HEIC,2026:03:26 12:47:45,-04:00,iPhone 17,40.21450555555556,-74.01163611111112,0.7357521062103863,26.3046875,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0618.HEIC,2026:03:26 12:47:48,-04:00,iPhone 17,40.21449722222223,-74.01161111111111,0.2079429625781488,11.8759765625,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0664.HEIC,2026:03:27 15:28:28,-04:00,iPhone 17,40.21456388888889,-74.01109444444444,1.6748222341157581,57.1830749895266,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0665.HEIC,2026:03:27 15:28:30,-04:00,iPhone 17,40.21456944444445,-74.01107777777777,2.1388813189807876,53.020050048828125,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0720.HEIC,2026:03:30 19:28:41,-04:00,iPhone 17,40.21543055555556,-74.00747777777778,2.782840728939396,260.48480243161094,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0721.HEIC,2026:03:30 19:28:45,-04:00,iPhone 17,40.21542777777778,-74.0075,2.4530982958152254,263.63861094761626,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0722.HEIC,2026:03:30 19:28:46,-04:00,iPhone 17,40.21542777777778,-74.00752222222222,2.8313636049485105,265.6899109792285,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0723.HEIC,2026:03:30 19:28:47,-04:00,iPhone 17,40.21542777777778,-74.0075138888889,2.9013709677419355,265.2419738406659,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0724.HEIC,2026:03:30 19:28:48,-04:00,iPhone 17,40.21543055555556,-74.0075138888889,2.832248657491376,268.13211066210755,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0725.HEIC,2026:03:30 19:28:49,-04:00,iPhone 17,40.21543055555556,-74.0075138888889,3.138095826638652,267.03240982749605,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0726.HEIC,2026:03:30 19:28:50,-04:00,iPhone 17,40.21543055555556,-74.0075138888889,2.929355590645913,263.2106628242075,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0727.HEIC,2026:03:30 19:28:51,-04:00,iPhone 17,40.21542777777778,-74.0075138888889,2.5955543206446237,266.1853943158291,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_0728.HEIC,2026:03:30 19:28:53,-04:00,iPhone 17,40.21542777777778,-74.00750833333333,2.280826537494635,269.5661317100166,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_1128.HEIC,2026:04:27 14:29:00,-04:00,iPhone 17,40.21536666666667,-74.00760555555556,6.7242164624227305,306.7242582897033,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_1129.HEIC,2026:04:27 14:29:01,-04:00,iPhone 17,40.21534722222223,-74.00760555555556,6.492954252257617,307.29560853199496,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2127.HEIC,2026:06:13 16:28:50,-04:00,iPhone 17,40.215988888888894,-74.00762222222222,3.5704054969515147,206.99850448654038,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2128.HEIC,2026:06:13 16:28:51,-04:00,iPhone 17,40.21596388888889,-74.00759166666667,3.3877914507772022,209.92910758965806,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2129.HEIC,2026:06:13 16:28:52,-04:00,iPhone 17,40.21596944444445,-74.00759166666667,3.4479781517046955,208.4800414722654,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2130.HEIC,2026:06:13 16:28:56,-04:00,iPhone 17,40.21596944444445,-74.00759166666667,3.205437434646218,208.84436042848142,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2131.HEIC,2026:06:13 16:28:58,-04:00,iPhone 17,40.21597222222223,-74.00759166666667,2.9797128503582506,207.7432098765432,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2132.HEIC,2026:06:13 16:29:01,-04:00,iPhone 17,40.21597222222223,-74.0076,2.714314697272701,207.99649045843387,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2133.HEIC,2026:06:13 16:29:03,-04:00,iPhone 17,40.21597222222223,-74.00759166666667,2.479390528171016,210.0374755859375,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2134.HEIC,2026:06:13 16:29:06,-04:00,iPhone 17,40.21596944444445,-74.00760555555556,1.7843570057581575,210.78912363067292,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2135.HEIC,2026:06:13 16:29:08,-04:00,iPhone 17,40.21597222222223,-74.00760555555556,1.8750648493137763,214.22880539499036,3024,4032,5.960000038146973,116,2.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2141.HEIC,2026:06:13 16:38:32,-04:00,iPhone 17,40.21668888888889,-74.002875,7.585292844777842,239.54513540621866,3024,4032,5.960000038146973,182,3.524,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2142.HEIC,2026:06:13 17:30:56,-04:00,iPhone 17,40.21613333333334,-74.005875,5.531093597192659,269.24632261281477,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2143.HEIC,2026:06:13 17:30:58,-04:00,iPhone 17,40.21610277777778,-74.00580555555555,9.477138518643496,260.2690278824416,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2146.HEIC,2026:06:13 17:31:04,-04:00,iPhone 17,40.21610277777778,-74.00576666666667,9.675594329334787,340.69352708058125,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2147.HEIC,2026:06:13 17:31:05,-04:00,iPhone 17,40.21610277777778,-74.00576666666667,9.702419280654954,339.0387725975262,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2148.HEIC,2026:06:13 17:31:08,-04:00,iPhone 17,40.21610555555556,-74.00576666666667,9.292629272724033,52.19415282392026,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2181.HEIC,2026:06:16 18:08:53,-04:00,iPhone 17,40.21559444444445,-74.00878055555556,9.7023887587822,177.05743424584006,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2182.HEIC,2026:06:16 18:08:56,-04:00,iPhone 17,40.21557222222223,-74.008775,8.88769149498151,171.4919586444572,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2183.HEIC,2026:06:16 18:08:57,-04:00,iPhone 17,40.21556944444445,-74.008775,8.861904146751066,174.21759023894256,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2185.HEIC,2026:06:17 15:55:01,-04:00,iPhone 17,40.21627777777778,-74.00578333333333,1.0937767017943605,253.6449738524114,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2186.HEIC,2026:06:17 15:55:07,-04:00,iPhone 17,40.21628611111112,-74.00578333333333,5.353298185384992,257.96215837421164,3024,4032,5.960000038146973,59,1.132,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2187.HEIC,2026:06:17 15:55:13,-04:00,iPhone 17,40.21628888888889,-74.005775,4.924495729602035,257.7132262051916,3024,4032,5.960000038146973,134,2.585,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2191.HEIC,2026:06:19 19:48:43,-04:00,iPhone 17,40.21536666666667,-74.00940833333334,3.2112693810664314,198.69476309226934,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2192.HEIC,2026:06:19 19:48:46,-04:00,iPhone 17,40.21537777777778,-74.00940833333334,1.9965476976189267,196.46183762761302,3024,4032,5.960000038146973,101,1.943,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2193.HEIC,2026:06:19 19:48:50,-04:00,iPhone 17,40.215375,-74.00940833333334,1.2033042898633528,204.8087997411841,5712,4284,2.220000028611935,16,1.182,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2194.HEIC,2026:06:19 19:48:52,-04:00,iPhone 17,40.215375,-74.00940833333334,1.0997886656788205,206.35242474916387,5712,4284,2.220000028611935,16,1.182,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2282.HEIC,2026:06:28 09:22:57,-04:00,iPhone 17,40.214958333333335,-74.00903333333333,5.195095062182078,274.0744322960471,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2283.HEIC,2026:06:28 09:23:13,-04:00,iPhone 17,40.21499166666667,-74.00905555555556,3.285549193675474,274.1116333725029,4032,3024,5.960000038146973,63,1.223,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2284.HEIC,2026:06:28 09:23:13,-04:00,iPhone 17,40.21499166666667,-74.00905555555556,3.285549193675474,272.5569917743831,4032,3024,5.960000038146973,63,1.223,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2286.HEIC,2026:06:28 09:40:52,-04:00,iPhone 17,40.21634166666667,-74.00573055555556,5.7453575123890435,39.43299103080723,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2299.HEIC,2026:06:30 09:21:05,-04:00,iPhone 17,40.21490555555556,-74.00942222222223,4.013088226545303,38.762298558100085,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2300.HEIC,2026:06:30 09:21:07,-04:00,iPhone 17,40.214908333333334,-74.00942222222223,4.0590477006080325,38.218078638021886,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2301.HEIC,2026:06:30 09:21:11,-04:00,iPhone 17,40.21488888888889,-74.00943055555555,3.6718407288678927,42.68386842623597,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2303.HEIC,2026:06:30 15:10:44,-04:00,iPhone 17,40.21515,-74.00987222222223,9.974086757990868,96.73562628336755,3024,4032,5.960000038146973,272,5.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2304.HEIC,2026:06:30 15:10:50,-04:00,iPhone 17,40.215161111111115,-74.00985833333333,10.446987192945622,97.50588235294117,3024,4032,5.960000038146973,272,5.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2305.HEIC,2026:06:30 15:10:51,-04:00,iPhone 17,40.215161111111115,-74.00985833333333,10.623867069486405,97.114044168392,3024,4032,5.960000038146973,272,5.25,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2466.HEIC,2026:07:05 19:00:57,-04:00,iPhone 17,40.21538888888889,-74.009225,2.9475059520353057,85.9641876304515,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2467.HEIC,2026:07:05 19:01:01,-04:00,iPhone 17,40.21538888888889,-74.009225,3.2342796309439317,84.862060546875,3024,4032,5.960000038146973,73,1.409,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2468.HEIC,2026:07:05 19:01:06,-04:00,iPhone 17,40.215386111111115,-74.00921666666666,3.15288928098809,86.40652467883706,3024,4032,5.960000038146973,79,1.523,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2469.HEIC,2026:07:05 19:01:11,-04:00,iPhone 17,40.21539444444445,-74.00921666666666,3.261287721723105,86.60723877733726,3024,4032,5.960000038146973,79,1.523,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2550.HEIC,2026:07:08 20:11:13,-04:00,iPhone 17,40.216502777777784,-74.0058138888889,8.877407106048278,0.447602272052566,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2551.HEIC,2026:07:08 20:11:15,-04:00,iPhone 17,40.216502777777784,-74.0058138888889,8.877407106048278,353.2582089552239,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2552.HEIC,2026:07:08 20:11:19,-04:00,iPhone 17,40.216502777777784,-74.00582222222222,9.500331910858227,359.0394289598912,3024,4032,5.960000038146973,76,1.462,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2553.HEIC,2026:07:08 20:12:54,-04:00,iPhone 17,40.216705555555556,-74.0060111111111,9.506404884472644,141.61114513165953,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2554.HEIC,2026:07:08 20:12:58,-04:00,iPhone 17,40.216705555555556,-74.00600555555556,10.363552094920282,139.08541875208542,3024,4032,5.960000038146973,78,1.506,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2555.HEIC,2026:07:08 20:13:05,-04:00,iPhone 17,40.21669722222222,-74.00600555555556,7.977870973498706,140.5501097293343,3024,4032,5.960000038146973,80,1.543,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2561.HEIC,2026:07:09 14:06:36,-04:00,iPhone 17,40.21661666666667,-74.00584444444445,2.8864707945290884,54.1541519434629,3024,4032,5.960000038146973,240,4.638,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2562.HEIC,2026:07:09 14:06:39,-04:00,iPhone 17,40.216594444444446,-74.00583611111111,4.793910980180883,60.546401985111665,3024,4032,5.960000038146973,240,4.638,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2566.HEIC,2026:07:09 14:20:42,-04:00,iPhone 17,40.21491666666667,-74.00982777777777,4.7996482853912825,237.15760802278075,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2567.HEIC,2026:07:09 14:20:47,-04:00,iPhone 17,40.21491944444445,-74.00982777777777,3.742519378166544,244.20089730807578,3024,4032,5.960000038146973,59,1.138,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2568.HEIC,2026:07:09 14:20:54,-04:00,iPhone 17,40.214925,-74.00982777777777,3.4616966580976865,247.2448119325551,3024,4032,5.960000038146973,73,1.401,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2831.HEIC,2026:08:11 10:29:00,-04:00,iPhone 17,40.21735833333334,-74.00344722222222,5.561056240306914,343.31436135009926,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2832.HEIC,2026:08:11 10:29:04,-04:00,iPhone 17,40.216675,-74.003175,6.709865566541006,339.07116692830976,3024,4032,5.960000038146973,140,2.715,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2833.HEIC,2026:08:11 10:29:09,-04:00,iPhone 17,40.216658333333335,-74.00316666666667,5.389949800755576,341.41342170671084,3024,4032,5.960000038146973,99,1.921,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2834.HEIC,2026:08:11 10:29:11,-04:00,iPhone 17,40.21665555555556,-74.00316666666667,5.052669523771378,344.10211180124224,3024,4032,5.960000038146973,99,1.921,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2835.HEIC,2026:08:11 10:30:24,-04:00,iPhone 17,40.216683333333336,-74.00306666666667,5.966518398706025,246.5390625,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2836.HEIC,2026:08:11 10:30:29,-04:00,iPhone 17,40.216683333333336,-74.00306666666667,5.8675194152581085,286.6217956656347,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2837.HEIC,2026:08:11 10:30:32,-04:00,iPhone 17,40.216683333333336,-74.00306666666667,5.980159786950733,291.00756859035005,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2838.HEIC,2026:08:11 10:30:36,-04:00,iPhone 17,40.216683333333336,-74.00306666666667,5.722316771891299,251.291046148189,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2839.HEIC,2026:08:11 10:30:39,-04:00,iPhone 17,40.21667777777778,-74.00306666666667,5.739955935717989,267.1184694628403,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2840.HEIC,2026:08:11 10:30:43,-04:00,iPhone 17,40.21667777777778,-74.00306666666667,5.7911033978808915,269.45080576759966,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2841.HEIC,2026:08:11 10:31:34,-04:00,iPhone 17,40.21666388888889,-74.00308333333334,10.57638168617573,341.8616332819723,4284,5712,5.960000038146973,44,1.714,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2842.HEIC,2026:08:11 10:31:38,-04:00,iPhone 17,40.21666666666667,-74.00308888888888,9.216762543943751,339.0142517814727,3024,4032,5.960000038146973,53,1.033,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2843.HEIC,2026:08:11 10:31:42,-04:00,iPhone 17,40.216675,-74.00308333333334,8.613216399595785,331.64587394411956,4032,3024,5.960000038146973,53,1.033,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2844.HEIC,2026:08:11 10:31:46,-04:00,iPhone 17,40.21667777777778,-74.003075,8.5778770745942,325.2925566343042,4032,3024,5.960000038146973,53,1.033,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2845.HEIC,2026:08:11 10:31:53,-04:00,iPhone 17,40.216683333333336,-74.003075,8.447994269340974,282.94435123042507,4032,3024,5.960000038146973,53,1.033,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2846.HEIC,2026:08:11 10:32:06,-04:00,iPhone 17,40.21668888888889,-74.00305833333333,7.205104880136986,272.733749349974,5712,4284,5.960000038146973,38,1.494,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2855.HEIC,2026:08:12 17:44:54,-04:00,iPhone 17,40.21655555555556,-74.00353333333334,6.653438569378519,259.3454285032227,4284,5712,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2856.HEIC,2026:08:12 17:44:57,-04:00,iPhone 17,40.21655555555556,-74.003525,6.514583591907658,264.7227171492205,4284,5712,5.960000038146973,45,1.751,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2857.HEIC,2026:08:12 17:45:01,-04:00,iPhone 17,40.21655555555556,-74.003525,6.522609711329885,265.2437437437437,4284,5712,5.960000038146973,45,1.751,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2858.HEIC,2026:08:12 17:45:04,-04:00,iPhone 17,40.21655555555556,-74.003525,6.5326195028680685,265.5944214097248,3024,4032,5.960000038146973,54,1.041,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2859.HEIC,2026:08:12 17:45:06,-04:00,iPhone 17,40.21655555555556,-74.003525,6.544307740227379,265.8175046554935,4284,5712,5.960000038146973,37,1.423,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2860.HEIC,2026:08:12 17:45:09,-04:00,iPhone 17,40.21655555555556,-74.003525,6.544002565747274,267.9034120734908,4284,5712,5.960000038146973,35,1.368,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2861.HEIC,2026:08:12 17:45:13,-04:00,iPhone 17,40.21655277777778,-74.00351666666667,6.045406374826771,261.1773072060683,4284,5712,5.960000038146973,35,1.368,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2862.HEIC,2026:08:12 17:45:14,-04:00,iPhone 17,40.21655277777778,-74.00351666666667,5.752956423132998,264.17794806300554,4284,5712,5.960000038146973,35,1.368,iPhone 17 back dual wide camera 5.96mm f/1.6
IMG_2863.HEIC,2026:08:12 17:45:17,-04:00,iPhone 17,40.216550000000005,-74.00350833333333,5.695247682854862,269.52651973843547,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2864.HEIC,2026:08:12 17:45:18,-04:00,iPhone 17,40.21656111111111,-74.00351666666667,5.694179566563467,271.9839172889144,4284,5712,2.220000028611935,14,,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2865.HEIC,2026:08:12 17:45:21,-04:00,iPhone 17,40.21655555555556,-74.00351666666667,5.693630249968278,271.54901117798795,4284,5712,2.220000028611935,18,1.325,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2866.HEIC,2026:08:12 17:45:22,-04:00,iPhone 17,40.21655277777778,-74.00350833333333,5.288334862002835,273.9158632778265,4284,5712,2.220000028611935,18,1.325,iPhone 17 back dual wide camera 2.22mm f/2.2
IMG_2867.HEIC,2026:08:12 17:47:32,-04:00,iPhone 17,40.21647222222222,-74.00373055555555,3.650386809408455,5.62469482421875,5712,4284,5.960000038146973,26,,iPhone 17 back dual wide camera 5.96mm f/1.6
